Suburb,Type,SellerG,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longtitude,Price
West Footscray,h,hockingstuart,3012,2,1,1,0,90,1980,-37.7956,144.8762,450000
Kingsville,h,Jas,3012,2,1,1,224,89,1915,-37.8083,144.8841,677500
Maidstone,h,Burnham,3012,2,1,0,315,89,1990,-37.7835,144.8723,472500
Maidstone,h,Burnham,3012,2,1,2,312,89,1990,-37.78353,144.87233,468000
Maidstone,h,Biggin,3012,3,1,2,660,88,1955,-37.7851,144.8654,930000
Brooklyn,h,hockingstuart,3012,2,1,2,191,87,2014,-37.8226,144.8392,507000
Kingsville,u,Jas,3012,3,1,1,118,86,1970,-37.80857,144.87682,570000
West Footscray,h,Sweeney,3012,3,1,4,1000,85,1930,-37.7936,144.8639,1575000
West Footscray,u,Greg,3012,2,1,1,781,82,2013,-37.8079,144.8684,420000
Maidstone,h,Nelson,3012,3,1,1,584,81,1900,-37.7885,144.8771,840000
Maidstone,h,Biggin,3012,3,1,2,269,80,1960,-37.7844,144.8665,490000
Maidstone,h,Sweeney,3012,4,1,1,595,80,1950,-37.7817,144.868,675000
Maidstone,h,Sweeney,3012,2,1,1,144,79,2005,-37.7895,144.8667,502000
West Footscray,h,Sweeney,3012,2,1,1,2701,79,2011,-37.8109,144.8684,502000
West Footscray,h,Greg,3012,2,1,1,0,77,1975,-37.8088,144.8715,470000
West Footscray,h,hockingstuart,3012,2,1,2,0,75,1970,-37.7952,144.8749,438000
Maidstone,u,Pagan,3012,2,2,1,2787,75,2013,-37.7794,144.872,405000
Kingsville,u,hockingstuart,3012,2,1,1,117,74,2008,-37.8083,144.8775,440000
Maidstone,u,Biggin,3012,2,1,1,0,70,2009,-37.7776,144.8723,335000
Maidstone,h,Jas,3012,2,1,0,163,69,1920,-37.789,144.8813,711000
Maidstone,u,hockingstuart,3012,2,1,1,0,69,2011,-37.7795,144.8729,349000
Brooklyn,u,hockingstuart,3012,2,1,1,0,66,2000,-37.82212,144.84477,372100
Maidstone,u,hockingstuart,3012,2,1,1,15100,66,2012,-37.7795,144.8729,352500
West Footscray,u,Sweeney,3012,2,1,1,1059,65,1970,-37.8062,144.8665,266000
West Footscray,h,Sweeney,3012,2,1,1,80,64,1980,-37.806,144.8674,415000
Maidstone,u,Burnham,3012,2,1,1,1972,63,1960,-37.7863,144.8769,275000
West Footscray,u,Jas,3012,2,1,1,0,56,1965,-37.7964,144.8672,347000
Maidstone,u,McGrath,3012,1,1,1,3826,55,2009,-37.77757,144.87232,280000
West Footscray,u,Sweeney,3012,1,1,1,628,44,1970,-37.7993,144.8794,288000
Kingsville,u,Greg,3012,1,1,1,0,38,1960,-37.8089,144.8788,200000
Kingsville,u,Jas,3012,1,1,1,0,36,1970,-37.81,144.8786,210000
Kingsville,h,Jas,3012,3,1,1,275,11,1936,-37.81167,144.88346,900000
Kingsville,h,Sweeney,3012,4,2,1,276,4,1948,-37.8039,144.8849,925000
West Footscray,u,Biggin,3012,2,1,1,154,2,2005,-37.8004,144.8647,545000
Yarraville,h,Village,3013,6,3,2,1087,388.5,1920,-37.81038,144.89389,2450000
Yarraville,h,hockingstuart,3013,2,3,4,446,244,1950,-37.8146,144.8692,1137500
Yarraville,h,Village,3013,4,2,2,427,233,2010,-37.8187,144.8771,1550000
Yarraville,h,Jas,3013,3,3,2,305,220,2007,-37.8149,144.8942,1425000
Yarraville,h,Jas,3013,4,3,2,560,216,1935,-37.81612,144.87846,2185000
Yarraville,h,hockingstuart,3013,5,2,2,488,213,1930,-37.8131,144.8778,1287000
Yarraville,h,Village,3013,3,2,2,542,211,2016,-37.811,144.8844,1450000
Yarraville,h,Sweeney,3013,3,2,2,287,210.68,2002,-37.8233,144.8825,950000
Yarraville,h,Jas,3013,4,2,2,244,206,2011,-37.8139,144.8741,1235000
Yarraville,h,Jas,3013,4,2,0,607,201,1890,-37.8128,144.8905,2035000
Yarraville,h,Village,3013,4,1,3,515,190,1915,-37.81968,144.89355,1850000
Yarraville,h,Jas,3013,4,2,3,455,178,1890,-37.8177,144.8839,1606000
Yarraville,h,Nelson,3013,4,3,2,234,176,2012,-37.81961,144.88132,1142000
Yarraville,h,Village,3013,4,2,0,297,175,1900,-37.8108,144.888,1340000
Yarraville,h,Village,3013,3,2,2,206,173,2006,-37.8127,144.8965,955000
Yarraville,h,Village,3013,5,2,2,644,172,1890,-37.8102,144.8857,1815000
Yarraville,h,Village,3013,3,3,2,386,172,1940,-37.816,144.8936,1430000
Yarraville,h,Village,3013,4,2,1,319,171,1915,-37.8197,144.8957,1320000
Yarraville,h,Jas,3013,3,2,2,473,171,1920,-37.8217,144.8842,1320000
Yarraville,t,hockingstuart,3013,3,2,0,152,170,2012,-37.811,144.8889,1120000
Yarraville,h,Sweeney,3013,4,1,3,766,167,1968,-37.8126,144.8905,1870000
Yarraville,h,Village,3013,4,2,3,444,167,1950,-37.8206,144.8786,1343000
Yarraville,h,Jas,3013,4,2,0,261,160,1910,-37.8123,144.8888,1520000
Yarraville,h,Village,3013,4,2,2,417,157,1900,-37.8197,144.8969,1200000
Yarraville,t,Sweeney,3013,2,2,0,352,152,2016,-37.8164,144.8869,1040000
Yarraville,h,Village,3013,4,2,2,446,152,1955,-37.81845,144.87464,1407000
Yarraville,h,Sweeney,3013,3,2,1,219,151,1900,-37.81547,144.89475,1200000
Yarraville,t,Jas,3013,3,2,1,169,150,2007,-37.8122,144.8965,800000
Yarraville,h,Jas,3013,3,2,1,448,147,1940,-37.8228,144.8799,1000000
Yarraville,h,Village,3013,3,2,2,171,146,2007,-37.8124,144.8957,940000
Yarraville,h,Jas,3013,3,1,2,433,144,1880,-37.81183,144.88569,1230000
Yarraville,h,Village,3013,3,2,2,235,144,1910,-37.815,144.8928,1380000
Yarraville,h,Village,3013,4,2,2,277,142,1950,-37.8215,144.89614,800000
Yarraville,t,iOne,3013,3,3,1,0,141,2014,-37.8194,144.8826,620000
Yarraville,h,Village,3013,4,1,1,328,140,1920,-37.8097,144.8906,1455000
Yarraville,h,Jas,3013,3,1,2,323,139,1960,-37.8108,144.8899,770000
Yarraville,h,Jas,3013,4,1,5,445,139,1977,-37.8228,144.8769,985500
Yarraville,h,hockingstuart,3013,3,1,0,221,137,1948,-37.81284,144.89159,1100000
Yarraville,h,hockingstuart,3013,4,2,2,406,135,1950,-37.8148,144.88115,1561000
Yarraville,h,Raine,3013,3,2,0,354,135,1930,-37.8212,144.8937,970000
Yarraville,h,Village,3013,4,1,1,306,133,1910,-37.8102,144.8885,1401000
Yarraville,h,hockingstuart,3013,2,2,1,462,132,1960,-37.8128,144.8695,1050000
Yarraville,h,Jas,3013,2,1,2,341,132,1950,-37.8224,144.8818,781500
Yarraville,h,Jas,3013,3,1,4,902,129,1920,-37.8153,144.8796,1930000
Yarraville,h,Village,3013,3,2,0,214,129,1910,-37.8175,144.8929,1100000
Yarraville,h,Jas,3013,3,1,1,479,128,1930,-37.81279,144.87717,1360000
Yarraville,h,Sweeney,3013,3,1,5,558,128,1940,-37.8119,144.868,725000
Yarraville,h,Village,3013,3,1,2,229,128,1910,-37.8172,144.8919,1275000
Yarraville,h,Village,3013,4,1,1,470,127,1970,-37.822,144.8904,840000
Yarraville,h,McGrath,3013,3,2,1,390,126,1980,-37.8227,144.8955,750000
Yarraville,h,Village,3013,3,2,2,351,125,1910,-37.81111,144.88759,1455000
Yarraville,h,Village,3013,3,1,1,284,124,1900,-37.81335,144.89471,1285000
Yarraville,h,Sweeney,3013,2,1,3,463,123.5,1940,-37.82333,144.87955,900000
Yarraville,h,Village,3013,4,2,2,464,122,1950,-37.8173,144.8641,850000
Yarraville,h,Village,3013,3,2,2,444,122,1945,-37.81662,144.866,982500
Yarraville,h,Jas,3013,2,2,2,168,121,2000,-37.8225,144.8814,630000
Yarraville,h,Village,3013,3,2,2,213,120,2004,-37.8175,144.8964,780000
Yarraville,h,Village,3013,3,1,1,477,120,1960,-37.8186,144.8736,670000
Yarraville,h,Greg,3013,3,1,1,464,120,1960,-37.8151,144.8638,796000
Yarraville,t,Jas,3013,2,1,2,220,120,2000,-37.82286,144.87856,705000
Yarraville,h,Jas,3013,3,1,2,340,119,1940,-37.8227,144.8827,990000
Yarraville,h,Jas,3013,3,1,0,268,119,1915,-37.81968,144.89142,1200000
Yarraville,h,Biggin,3013,3,1,1,463,119,1950,-37.8137,144.8636,670000
Yarraville,h,Village,3013,3,1,2,463,119,1900,-37.8172,144.8924,1460000
Yarraville,h,Jas,3013,3,1,1,462,118,1960,-37.82119,144.88103,985000
Yarraville,h,hockingstuart,3013,3,1,3,670,116,1940,-37.8134,144.8745,1055000
Yarraville,h,Sweeney,3013,3,1,1,438,115,1960,-37.8177,144.8711,1005000
Yarraville,h,Hunter,3013,2,1,1,435,114,1950,-37.8223,144.8779,780000
Yarraville,h,Village,3013,3,1,1,294,112,1900,-37.81973,144.89735,1125000
Yarraville,h,Village,3013,4,1,1,362,112,1920,-37.81188,144.88449,1285000
Yarraville,h,hockingstuart,3013,2,1,3,531,111,1940,-37.8158,144.8707,1256000
Yarraville,h,Village,3013,3,3,2,197,109,2013,-37.8197,144.8875,910000
Yarraville,h,Village,3013,3,1,2,449,106.76,1940,-37.8195,144.8766,892000
Yarraville,h,Village,3013,3,1,0,191,105,1910,-37.8175,144.8879,1165000
Yarraville,h,Village,3013,2,1,1,220,105,1910,-37.8115,144.8875,1000000
Yarraville,h,Sweeney,3013,2,2,1,98,104,2018,-37.81551,144.88826,888000
Yarraville,h,Village,3013,3,1,1,448,104,1940,-37.8171,144.8753,1081000
Yarraville,h,Village,3013,3,1,2,471,103,1950,-37.8149,144.8707,890000
Yarraville,h,RW,3013,2,1,0,250,103,1930,-37.8181,144.89351,1020000
Yarraville,h,Jas,3013,3,2,2,428,100,1965,-37.8167,144.8965,871000
Yarraville,h,Greg,3013,2,1,1,261,100,1880,-37.8157,144.887,856000
Yarraville,h,Village,3013,2,1,1,208,100,1970,-37.8145,144.8804,900500
Yarraville,h,Sweeney,3013,3,1,0,207,99,1920,-37.81306,144.88085,920000
Yarraville,h,Jas,3013,3,1,0,198,98,1970,-37.8194,144.8914,935000
Yarraville,h,Jas,3013,4,1,3,411,96,1910,-37.8117,144.8873,1158000
Yarraville,h,Jas,3013,2,1,0,165,93,1900,-37.819,144.895,706000
Yarraville,h,Jas,3013,3,1,2,449,93,1950,-37.8196,144.87493,861000
Yarraville,u,hockingstuart,3013,2,1,1,1555,92,2013,-37.8156,144.8943,782000
Yarraville,u,Jas,3013,2,2,2,0,92,1985,-37.8161,144.8967,650000
Yarraville,h,hockingstuart,3013,3,2,1,465,90,1920,-37.82218,144.89165,970000
Yarraville,h,Jas,3013,3,1,2,515,89,1955,-37.82067,144.87725,1190000
Yarraville,h,Jas,3013,3,1,1,189,87,1930,-37.8159,144.8795,865000
Yarraville,h,Jas,3013,3,1,2,189,85,1920,-37.8145,144.8808,872500
Yarraville,h,Sweeney,3013,2,1,1,178,84,2013,-37.81481,144.88013,780000
Yarraville,h,Village,3013,3,1,2,240,84,1880,-37.8202,144.8896,950000
Yarraville,h,Jas,3013,1,1,2,0,83,2004,-37.8173,144.894,470000
Yarraville,u,hockingstuart,3013,1,1,2,0,83,2004,-37.8173,144.894,510000
Yarraville,h,Jas,3013,2,1,1,138,82,1890,-37.82,144.891,770000
Yarraville,h,hockingstuart/Biggin,3013,2,1,2,303,82,1950,-37.82183,144.89488,755000
Yarraville,h,Village,3013,2,1,2,304,81,1960,-37.8122,144.8671,650000
Yarraville,h,Jas,3013,2,1,0,128,80,1920,-37.8179,144.8908,767000
Yarraville,u,Jas,3013,2,1,1,80,80,1970,-37.81133,144.89553,709500
Yarraville,h,Jas,3013,2,1,1,148,79,2003,-37.822,144.89,630000
Yarraville,h,Jas,3013,2,1,0,150,79,1900,-37.81956,144.89054,950000
Yarraville,u,Sweeney,3013,2,1,1,0,72,1950,-37.8106,144.8957,501344
Yarraville,u,Village,3013,2,1,1,0,68,1975,-37.8128,144.8953,397000
Yarraville,u,Jas,3013,2,1,1,0,65,1960,-37.8128,144.8953,381000
Yarraville,u,Jas,3013,2,1,1,0,65,1970,-37.8182,144.8846,480500
Yarraville,u,Jas,3013,1,1,1,0,54,1970,-37.8105,144.8952,331000
Yarraville,u,hockingstuart/Village,3013,1,1,1,0,47,1970,-37.8111,144.887,345000
Yarraville,t,Jas,3013,2,1,1,0,2,1980,-37.8113,144.8955,650000
Spotswood,h,Biggin,3015,4,1,2,532,518,1965,-37.8248,144.8717,690000
Spotswood,t,Jas,3015,3,3,2,278,277,2015,-37.8261,144.8718,840000
South Kingsville,t,Sweeney,3015,4,3,1,662,265,2016,-37.8307,144.8725,915000
Newport,h,Williams,3015,5,2,3,479,250,2015,-37.84456,144.87459,1680000
Spotswood,h,Williams,3015,4,2,5,742,236,2000,-37.8248,144.8707,1161000
Newport,h,Village,3015,4,2,3,480,235,1940,-37.8439,144.8733,1560000
Newport,h,Williams,3015,4,3,1,425,233,2015,-37.8456,144.8741,1620000
Newport,h,Sweeney,3015,5,2,7,760,229,1935,-37.8437,144.865,1820000
Newport,h,Williams,3015,5,2,1,374,222,1930,-37.84507,144.8792,1570000
Newport,h,Williams,3015,4,2,3,580,222,1890,-37.8477,144.8903,2337000
Newport,t,Sweeney,3015,4,2,2,753,204,2006,-37.8413,144.8741,820000
Newport,h,Greg,3015,3,2,2,299,198,2004,-37.8477,144.8706,1040000
Newport,t,Greg,3015,4,2,2,510,196,2016,-37.84815,144.86866,940000
Newport,h,Greg,3015,3,2,3,2522,195,2006,-37.8462,144.8944,1400000
Newport,h,RT,3015,3,2,2,333,192,2010,-37.8334,144.8673,975000
South Kingsville,h,Jas,3015,4,3,2,212,192,2013,-37.83187,144.87164,1030000
Newport,h,Jas,3015,4,2,1,487,190,2017,-37.8438,144.8806,945000
Newport,h,Jas,3015,6,2,4,663,190,1920,-37.8385,144.8824,881000
Newport,t,Greg,3015,4,3,3,278,188,2009,-37.8468,144.874,930000
Spotswood,h,Jas,3015,4,2,2,367,186,2006,-37.82529,144.87296,895000
Newport,h,RT,3015,5,2,2,774,185,1950,-37.8366,144.8758,1265000
Newport,h,Sweeney,3015,4,2,2,605,184,1980,-37.83864,144.87794,1465000
Newport,h,Sweeney,3015,4,2,2,409,181,1910,-37.84445,144.87966,1567000
Newport,t,Village,3015,3,2,2,283,179,2011,-37.8477,144.8753,962000
Newport,h,RT,3015,4,2,2,290,179,2009,-37.8502,144.8939,1230000
Newport,h,Raine,3015,3,2,2,194,176,2010,-37.8395,144.8787,900000
Newport,h,Greg,3015,4,1,4,837,173,1930,-37.837,144.8772,1650000
Newport,h,Williams,3015,3,2,1,379,172,1930,-37.8408,144.8893,940000
Newport,h,Williams,3015,4,2,2,470,172,1950,-37.84525,144.87405,1420000
Newport,t,Jas,3015,3,2,2,753,170,2005,-37.8413,144.8741,747000
Newport,h,Greg,3015,3,2,2,360,168,2013,-37.835,144.8814,900000
Newport,h,Village,3015,4,3,2,233,165,2011,-37.841,144.8874,1082000
Newport,h,Greg,3015,4,1,1,0,163,1880,-37.8423,144.8795,1115000
Newport,t,Williams,3015,3,2,2,0,162,2007,-37.8436,144.8691,735000
Newport,h,Sweeney,3015,4,1,0,325,160,1983,-37.84373,144.88604,1210000
Newport,h,Village,3015,4,1,3,757,159,1960,-37.8411,144.889,1260000
Newport,h,Sweeney,3015,3,2,2,330,159,2017,-37.84795,144.87468,980000
Spotswood,h,RT,3015,4,2,0,389,158,1990,-37.8284,144.8861,850000
Newport,h,Williams,3015,3,2,2,348,158,1900,-37.8435,144.8788,993000
Newport,h,Williams,3015,4,2,1,418,158,1940,-37.83916,144.88168,1150000
Spotswood,h,Jas,3015,4,2,0,389,158,1990,-37.8284,144.8861,871500
Newport,h,Greg,3015,3,1,2,372,157,1915,-37.84776,144.89223,1189000
Newport,h,Williams,3015,3,2,3,449,154.3,1940,-37.84769,144.87667,1100000
Newport,h,Raine,3015,4,2,1,458,153,1930,-37.8427,144.879,1280000
Newport,h,Greg,3015,3,1,1,619,151,1915,-37.839,144.8854,970000
Newport,h,Gunn&Co,3015,4,2,1,402,146,1925,-37.8433,144.8774,1230000
Newport,h,Raine,3015,3,1,0,452,146,1950,-37.8402,144.8886,1075000
Newport,h,Jas,3015,3,1,2,453,145,1950,-37.8414,144.8707,950000
Newport,h,Williams,3015,3,1,1,546,144,1920,-37.8414,144.892,1210000
South Kingsville,h,Sweeney,3015,5,1,3,669,143,1950,-37.8305,144.8736,930000
Newport,h,Gunn&Co,3015,2,1,1,144,140,1995,-37.845,144.8873,793000
Newport,h,Jas,3015,3,2,1,0,138,1970,-37.8352,144.8661,800000
Newport,h,Village,3015,2,1,2,470,136,1930,-37.8471,144.8769,1030000
South Kingsville,t,Sweeney,3015,3,2,2,340,135,2000,-37.83172,144.86683,730000
Spotswood,h,hockingstuart,3015,4,2,3,830,134,1920,-37.829,144.8807,1315000
Newport,h,Greg,3015,3,1,3,505,134,1930,-37.84589,144.8768,1237500
Spotswood,h,Jas,3015,3,1,1,320,134,1940,-37.8277,144.8841,1016000
Newport,h,Williams,3015,3,1,1,364,133,1910,-37.8458,144.88896,1300000
Newport,t,Greg,3015,3,2,2,224,132,2015,-37.8424,144.8653,770000
Spotswood,h,Williams,3015,3,1,0,274,131,1910,-37.8282,144.8856,927000
Newport,h,Jas,3015,3,2,3,277,130,2010,-37.83674,144.86794,868100
Newport,h,Sweeney,3015,3,1,0,344,130,1920,-37.8424,144.8754,891500
Newport,h,McGrath,3015,4,2,1,336,130,1920,-37.84485,144.87738,1085000
South Kingsville,h,Jas,3015,2,1,1,78,130,1980,-37.8262,144.8677,420000
South Kingsville,h,McGrath,3015,3,2,2,334,129,2003,-37.83137,144.86731,790000
Newport,t,Greg,3015,3,2,2,575,128,2017,-37.8389,144.8666,900000
Newport,h,RT,3015,2,2,1,213,127,2006,-37.8441,144.8805,740000
Spotswood,h,Village,3015,2,1,2,526,127,1950,-37.8267,144.8779,1070000
Newport,t,Williams,3015,3,2,2,200,126.7,2005,-37.85134,144.88636,730000
Newport,h,Sweeney,3015,3,2,2,284,125,1890,-37.8446,144.8861,1046000
South Kingsville,h,Williams,3015,3,1,5,669,124,1950,-37.8321,144.8736,985000
Newport,h,Williams,3015,3,1,1,396,123,1900,-37.8363,144.87588,1230000
Newport,h,Williams,3015,2,1,1,226,122,1890,-37.84668,144.8904,1017500
Newport,h,Williams,3015,2,1,2,120,121,2011,-37.84026,144.86667,710000
Newport,h,Williams,3015,3,2,2,496,120,1940,-37.83491,144.86864,1040000
Spotswood,u,RT,3015,3,1,1,221,120,2003,-37.8297,144.8752,660000
Newport,h,Williams,3015,2,1,5,571,120,1920,-37.8417,144.8896,1151000
Newport,h,Greg,3015,3,1,2,316,118,1960,-37.849,144.8907,995000
Newport,h,Village,3015,3,1,0,221,118,1900,-37.8415,144.8852,923000
Newport,h,Raine,3015,3,1,2,282,118,1900,-37.84549,144.89199,960000
Spotswood,h,Jas,3015,2,1,2,562,116,1950,-37.8333,144.8868,832500
Spotswood,h,Greg,3015,3,1,0,305,115,1900,-37.8312,144.8893,1100000
Newport,h,Sweeney,3015,4,2,4,540,113,1970,-37.8339,144.8716,956000
Spotswood,h,RT,3015,3,1,1,326,112,1991,-37.831,144.8884,855000
Newport,h,Greg,3015,3,1,0,357,112,1900,-37.8459,144.8877,1305000
Newport,h,Sweeney,3015,3,1,1,557,111,1950,-37.834,144.8668,880000
Newport,h,hockingstuart,3015,3,1,2,767,111,1960,-37.8466,144.8636,1176000
Newport,h,Williams,3015,3,2,2,343,110,1980,-37.84461,144.87515,1262000
Newport,h,hockingstuart,3015,3,1,3,528,110,1950,-37.84089,144.86617,1030000
Spotswood,h,Biggin,3015,3,1,0,353,109,1890,-37.8309,144.889,831000
Spotswood,h,Jas,3015,3,1,2,390,109,1915,-37.82894,144.88265,1222000
Newport,h,Williams,3015,2,1,2,255,109,1930,-37.8469,144.8766,760000
Newport,h,Greg,3015,4,1,2,329,108,1955,-37.847,144.8788,710000
Spotswood,h,Sweeney,3015,4,3,3,441,108,1950,-37.82715,144.87513,1060000
Newport,h,Greg,3015,2,1,2,173,107,2009,-37.84426,144.87911,850000
Newport,h,Williams,3015,1,1,1,343,106,1920,-37.8414,144.8752,801000
Spotswood,h,Jas,3015,2,1,2,502,104,1950,-37.8263,144.8775,850000
Newport,h,RT,3015,3,1,2,322,104,1930,-37.8422,144.8784,805000
Newport,h,RT,3015,2,1,1,315,104,1930,-37.8465,144.8714,816000
Newport,h,Hunter,3015,3,1,2,492,103,1940,-37.83529,144.87893,1220000
Newport,h,Greg,3015,2,2,1,178,102,2009,-37.8416,144.8651,655800
South Kingsville,t,Greg,3015,2,2,1,151,102,2011,-37.8289,144.8671,650000
Newport,h,RT,3015,2,1,1,229,101,2000,-37.8368,144.8768,680000
Spotswood,h,McGrath,3015,2,1,1,174,100.6,1900,-37.83162,144.88742,802000
Newport,h,Village,3015,2,1,2,281,100,1957,-37.8457,144.8651,826000
South Kingsville,t,Williams,3015,2,1,1,228,100,2000,-37.8317,144.8713,611000
Newport,h,Williams,3015,2,1,2,343,98,1980,-37.84332,144.87718,1130000
Spotswood,h,Jas,3015,3,1,2,472,95,1950,-37.8302,144.8885,1080000
Newport,h,RT,3015,2,1,0,297,95,1900,-37.8501,144.8931,896000
Newport,h,Village,3015,2,1,1,402,94,1920,-37.8446,144.8796,962000
South Kingsville,u,Sweeney,3015,3,1,2,144,92,1980,-37.8268,144.8675,508000
Newport,h,Williams,3015,2,1,0,168,90,1900,-37.8475,144.8897,890000
Newport,u,Gunn&Co,3015,2,1,1,963,86,2012,-37.84212,144.88211,582000
Newport,h,Williams,3015,3,1,1,390,84,1970,-37.847,144.8734,810000
South Kingsville,u,Sweeney,3015,2,1,1,126,83,1975,-37.8315,144.8693,506000
Newport,h,Williams,3015,2,1,1,379,79,1950,-37.84836,144.87408,736500
Newport,h,Williams,3015,2,1,1,244,73,1940,-37.846,144.8729,800000
Newport,u,Williams,3015,2,1,1,0,65,2011,-37.8421,144.8821,485000
Newport,u,Williams,3015,2,1,1,0,63,2006,-37.8413,144.8741,485000
Newport,h,Raine&Horne,3015,2,1,1,149,62,1890,-37.8491,144.8903,650000
South Kingsville,u,Oak,3015,2,1,1,78,62,1960,-37.8337,144.8739,380000
Newport,u,Williams,3015,1,1,1,0,50,2005,-37.8413,144.8741,335000
Newport,h,Greg,3015,1,1,0,129,45,1900,-37.8491,144.8903,643700
Spotswood,u,Jas,3015,1,1,1,89,37,1980,-37.8291,144.8848,380000
Williamstown,h,hockingstuart,3016,4,2,1,448,311,1998,-37.86409,144.88224,1900000
Williamstown,h,Greg,3016,5,3,2,531,288,1997,-37.8629,144.8781,2040000
Williamstown,h,Greg,3016,3,3,2,515,286,1990,-37.8609,144.8947,2910000
Williamstown,h,Sweeney,3016,4,2,2,648,285,2011,-37.8601,144.8879,2050000
Williamstown,h,Sweeney,3016,4,3,3,500,278,2005,-37.8638,144.8798,2440000
Williamstown,h,Williams,3016,4,3,2,217,266,2003,-37.8634,144.8796,1330000
Williamstown,h,Raine,3016,4,1,3,765,257,1880,-37.8621,144.8999,2255000
Williamstown,h,Raine,3016,3,2,2,332,252,2006,-37.8652,144.9019,1800000
Williamstown,h,Sweeney,3016,4,2,2,369,250,1980,-37.8576,144.8992,1300000
Williamstown North,h,Williams,3016,3,2,5,442,249,2003,-37.8538,144.8722,1070000
Williamstown,h,Jas,3016,5,2,1,655,244,1910,-37.86605,144.88686,2720000
Williamstown,h,Williams,3016,5,2,2,840,244,1910,-37.8633,144.88871,2550000
Williamstown,h,Greg,3016,5,3,2,450,241,2015,-37.8618,144.87855,2020000
Williamstown,h,Greg,3016,4,3,2,324,229,2009,-37.8622,144.8884,2075000
Williamstown,h,Greg,3016,3,2,3,430,215,1996,-37.8613,144.8939,1575000
Williamstown,h,Greg,3016,3,2,2,782,212,1900,-37.8647,144.8867,2230000
Williamstown,h,Raine,3016,3,2,2,418,204,1995,-37.8571,144.8767,1010000
Williamstown North,h,Williams,3016,5,2,2,466,203,1910,-37.85593,144.8785,1615000
Williamstown,h,Williams,3016,3,2,2,348,200,1997,-37.8578,144.8799,1200000
Williamstown,h,Greg,3016,4,2,2,265,197,2010,-37.8656,144.9039,1630000
Williamstown,h,Greg,3016,4,3,0,338,196,1890,-37.8633,144.8963,2910000
Williamstown,t,Sweeney,3016,3,2,1,233,194,2002,-37.8573,144.8911,935000
Williamstown,h,Village,3016,4,3,2,183,191,2006,-37.8566,144.8737,1200000
Williamstown,h,Greg,3016,4,2,2,450,190,1910,-37.861,144.8985,2165000
Williamstown,h,Greg,3016,3,1,1,507,186,1910,-37.8681,144.8994,1535000
Williamstown,t,Greg,3016,3,2,2,506,180,2010,-37.8658,144.8857,1460000
Williamstown,h,Greg,3016,3,2,2,310,179,2005,-37.8644,144.9039,1560000
Williamstown,h,Williams,3016,4,2,0,388,178,1900,-37.86159,144.89926,1920000
Williamstown,h,RT,3016,3,2,2,315,174,1990,-37.8595,144.8868,1200000
Williamstown,h,Barlow,3016,3,1,2,451,170,1930,-37.8662,144.8912,1800000
Williamstown,h,Williams,3016,4,2,0,240,170,1900,-37.85414,144.89561,1440000
Williamstown,h,RT,3016,3,2,1,260,170,2016,-37.8671,144.9001,1710000
Williamstown,h,Williams,3016,3,2,2,260,164,1994,-37.85759,144.87952,1260000
Williamstown,h,Gunn&Co,3016,4,2,1,320,160,1950,-37.8613,144.8988,1400000
Williamstown North,h,Sweeney,3016,3,1,1,860,160,1950,-37.8565,144.8865,1575000
Williamstown,h,Greg,3016,3,2,2,466,160,1930,-37.8621,144.8872,1805000
Williamstown North,h,Williams,3016,3,2,3,526,159,1990,-37.855,144.8742,1045000
Williamstown,h,Sweeney,3016,4,1,5,866,157,1920,-37.85908,144.89299,2500000
Williamstown,h,Greg,3016,3,2,0,313,155,1915,-37.86217,144.89765,1295000
Williamstown,h,Sweeney,3016,3,2,1,269,150,1970,-37.86157,144.8926,1075000
Williamstown,h,Raine&Horne,3016,4,1,1,307,150,1900,-37.8525,144.8945,1126000
Williamstown,h,Williams,3016,3,2,2,270,150,1998,-37.85681,144.87529,1150000
Williamstown North,t,Jas,3016,3,2,2,146,141,2001,-37.857,144.8846,670000
Williamstown North,t,Jas,3016,3,2,2,146,141,2001,-37.857,144.8846,720000
Williamstown,h,Sweeney,3016,3,2,1,185,139,1900,-37.8664,144.9072,1310000
Williamstown,h,Sweeney,3016,3,2,1,506,139,1910,-37.8592,144.888,1482500
Williamstown,h,Greg,3016,3,1,2,412,136,1940,-37.85324,144.89958,2065000
Williamstown,h,Williams,3016,3,2,2,333,133,1995,-37.85927,144.87904,1031000
